MES;DIA_SEMANA;HORA;COD_PROVINCIA;COD_MUNICIPIO;ISLA;ZONA;ZONA_AGRUPADA;CARRETERA;KM;TIPO_VIA;TIPO_ACCIDENTE;NUDO;NUDO_INFO;CARRETERA_CRUCE;CONDICION_FIRME;CONDICION_ILUMINACION;CONDICION_METEO;CONDICION_NIEBLA;CONDICION_VIENTO;VISIB_RESTRINGIDA_POR;TRAZADO_PLANTA
7;7;12;1;1059;;1;1;A-3302;7;14;10;2;;;2;1;1;;;1;2
6;3;8;1;1059;;1;1;A-1;349;3;4;2;;;1;1;1;;;1;1
6;6;10;1;0;;1;1;A-2124;28;14;19;2;;;3;1;2;;;1;3
7;1;16;1;1059;;1;1;N-104;358;14;2;1;2;;1;1;1;;;1;1
6;5;10;1;1002;;1;1;AP-68;23;2;16;2;;;3;1;3;;;1;3
7;1;15;1;0;;1;1;A-3210;70;6;2;1;2;;1;1;1;;;1;1
6;6;22;1;1059;;3;2;No inventariada;0;9;2;2;;;9;1;7;;;18;998
6;7;9;1;1059;;3;2;No inventariada;0;9;2;2;;;1;1;7;;;18;998
5;4;18;1;1059;;3;2;No inventariada;0;9;7;2;;;1;1;1;;;18;998
7;4;15;1;0;;1;1;A-3002;16;5;16;2;;;1;1;1;;;1;2
7;5;12;1;0;;1;1;A-3122;33;14;18;2;;;1;1;1;;;1;1
7;4;1;1;0;;1;1;AP-1;102;1;20;2;;;1;4;1;;;1;1
7;7;11;1;0;;1;1;A-3130;42;6;10;2;;;1;1;1;;;1;1
5;5;7;1;1059;;3;2;No inventariada;0;9;7;2;;;1;1;1;;;18;998
6;4;15;1;1059;;3;2;No inventariada;0;9;2;2;;;9;1;7;;;18;998
7;1;12;1;0;;3;2;No inventariada;0;9;7;1;2;;1;1;1;;;1;998
6;1;10;1;1059;;3;2;No inventariada;0;9;2;2;2;;1;1;1;;;18;998
6;4;8;1;1059;;3;2;No inventariada;0;9;2;2;;;9;1;7;;;18;998
6;6;6;1;1059;;3;2;No inventariada;0;9;10;2;;;9;1;7;;;18;998
6;4;10;1;1059;;3;2;No inventariada;0;9;2;2;;;9;1;7;;;18;998
7;3;13;1;0;;3;2;No inventariada;0;14;10;1;1;;2;1;1;;;1;998
7;5;9;1;1059;;1;1;A-1;352;3;4;1;2;;3;1;1;;;1;2
6;6;13;1;1059;;3;2;No inventariada;0;9;10;2;;;9;1;7;;;18;998
6;7;17;1;1059;;3;2;No inventariada;0;9;7;2;;;9;1;7;;;18;998
6;2;18;1;1059;;3;2;No inventariada;0;9;2;2;;;9;1;7;;;18;998
6;2;20;1;1059;;3;2;No inventariada;0;9;2;2;;;9;1;7;;;18;998
6;3;10;1;1059;;3;2;No inventariada;0;9;7;2;;;9;1;7;;;18;998
6;1;9;1;1059;;3;2;No inventariada;0;9;2;2;;;9;1;7;;;18;998
6;3;7;1;1059;;3;2;No inventariada;0;9;4;2;;;9;1;7;;;18;998
7;3;9;1;0;;1;1;A-132;12;14;16;1;1;;1;1;1;;;1;1
7;6;7;1;0;;1;1;A-2622;31;6;14;2;;;1;1;1;;;1;3
7;1;22;1;1036;;1;1;A-625;371;3;8;2;;;1;6;2;;;1;4
7;2;11;1;1059;;1;1;N-622;5;3;4;2;;;1;1;1;;;1;1
7;4;12;1;0;;1;1;A-1;356;3;4;2;;;1;1;1;;;1;1
7;6;12;1;1059;;1;1;A-3102;4;6;10;2;;;1;1;1;;;1;1
7;7;7;1;1059;;1;1;A-2130;3;6;15;2;;;1;1;1;;;1;3
7;2;1;1;1059;;1;1;A-1;351;3;2;2;;;1;6;1;;;1;1
6;4;13;1;1059;;3;2;No inventariada;0;9;2;2;;;9;1;7;;;18;998
6;6;15;1;1059;;3;2;No inventariada;0;9;4;2;;;9;1;7;;;18;998
7;4;10;1;0;;1;1;A-624;54;6;2;1;1;;1;1;1;;;1;1
7;2;8;1;0;;1;1;A-1;364;3;18;2;;;1;1;1;;;1;1
7;6;13;1;0;;1;1;A-3136;46;6;10;2;;;8;1;1;;;1;2
7;7;8;1;0;;1;1;A-3226;59;6;9;2;;;1;1;1;;;1;1
7;7;18;1;0;;1;1;A-3302;15;6;19;2;;;1;1;1;;;1;1
6;6;7;1;0;;3;2;No inventariada;0;9;19;2;;;1;1;1;;;1;998
7;1;8;1;0;;1;1;A-2124;25;6;19;2;;;1;1;1;;;1;1
7;6;11;1;1059;;1;1;A-4119;9;6;10;2;;;1;1;1;;;1;1
7;4;18;1;0;;1;1;A-4011;11;6;3;2;;;1;1;1;;;1;1
6;2;14;1;1059;;3;2;No inventariada;0;9;2;2;;;9;1;7;;;18;998
6;2;8;1;1059;;3;2;No inventariada;0;9;2;2;;;9;1;7;;;18;998
7;1;11;1;0;;1;1;A-2134;1;14;2;1;2;;1;1;1;;;1;2
7;2;13;1;0;;1;1;A-623;18;6;18;2;;;3;1;3;;;1;3
7;3;20;1;0;;1;1;A-4162;25;6;19;2;;;2;1;1;;;1;1
8;4;11;1;1051;;3;2;No inventariada;0;14;2;1;4;;1;1;1;;;1;998
6;6;23;1;0;;2;2;A-3608;16;5;6;2;;;1;6;1;;;1;4
7;5;21;1;0;;3;2;No inventariada;0;9;4;2;;;1;1;1;;;1;998
7;1;6;1;1059;;1;1;N-240;7;3;4;2;;;1;6;1;;;1;1
7;2;0;1;0;;1;1;A-1;383;3;4;2;;;1;6;1;;;1;1
8;6;10;1;1059;;1;1;A-1;353;3;4;2;;;1;1;1;;;1;1
7;3;5;1;0;;1;1;A-2122;39;6;19;2;;;1;6;1;;;1;1
7;2;11;1;0;;1;1;A-2622;14;14;3;2;;;1;1;1;;;1;1
7;2;16;1;1059;;1;1;N-102;347;14;4;1;999;;1;1;1;;;1;1
7;5;17;1;0;;2;2;A-2122;48;6;19;1;2;;1;1;1;;;1;2
8;1;12;1;0;;1;1;A-124;62;6;4;1;2;;1;1;1;;;1;1
8;2;9;1;0;;1;1;BI-636;13;3;15;2;;;3;1;3;;;1;3
7;6;17;1;0;;1;1;A-4414;21;14;11;2;;;8;1;1;;;1;3
7;2;16;1;0;;3;2;No inventariada;0;9;19;2;;;1;1;1;;;1;998
8;3;13;1;0;;3;2;No inventariada;0;14;19;2;;;2;1;1;;;1;998
7;5;14;1;1059;;1;1;A-4116;36;6;18;2;;;1;1;1;;;1;2
8;4;14;1;1036;;1;1;A-625;368;6;4;2;;;1;1;1;;;1;1
8;5;14;1;1002;;1;1;A-624;34;14;2;2;;;3;1;3;;;1;1
8;5;22;1;1059;;1;1;A-3601;5;6;2;1;2;;1;4;1;;;2;1
8;1;5;1;0;;3;2;No inventariada;0;14;15;2;;;3;6;2;1;;5;998
8;5;7;1;0;;1;1;A-4017;18;14;16;2;;;1;1;1;;;1;1
8;1;11;1;0;;2;2;A-3608;17;5;10;2;;;1;1;1;;;1;1
8;3;11;1;0;;1;1;A-3212;61;6;2;2;;;1;1;1;;;1;4
8;6;8;1;1059;;1;1;A-1;352;8;4;1;2;;1;1;1;;;1;2
8;2;14;1;0;;1;1;A-2124;28;6;19;2;;;1;1;1;;;1;1
8;5;14;1;1059;;1;1;A-1;350;3;4;2;;;1;1;1;;;1;1
8;5;12;1;1059;;3;2;No inventariada;0;14;19;2;;;3;1;2;;;1;998
8;1;10;1;0;;1;1;A-3218;76;14;1;2;;;1;1;1;;;1;1
8;4;10;1;1051;;3;2;No inventariada;0;9;7;2;;;1;1;1;;;9;998
7;4;21;1;1002;;3;2;No inventariada;0;9;10;2;;;1;1;1;;;1;998
8;4;11;1;1059;;1;1;N-622;4;8;4;1;999;;1;1;1;;;1;2
8;6;13;1;0;;1;1;A-3608;19;14;10;2;;;1;1;1;;;1;2
8;2;15;1;0;;1;1;AP-68;33;1;19;2;;;1;1;1;;;1;3
8;2;23;1;1059;;1;1;A-132;5;14;16;1;2;;1;6;1;;;1;1
8;6;21;1;1059;;1;1;A-1;351;3;4;1;999;;1;6;1;;;1;1
8;6;19;1;0;;1;1;N-622;23;3;15;2;;;3;1;3;;;1;2
8;3;22;1;0;;1;1;A-1;324;3;6;2;;;3;6;4;;;5;1
9;7;9;1;0;;1;1;N-622;9;14;19;2;;;3;1;2;;;1;1
8;5;16;1;0;;1;1;A-2120;30;14;19;2;;;1;1;1;;;1;1
8;4;15;1;1059;;1;1;A-1;346;3;4;2;;;1;1;1;;;1;1
9;1;14;1;1059;;2;2;N-104;354;14;10;2;;;1;1;2;;;1;1
9;3;15;1;0;;1;1;A-1;370;3;20;2;;;1;1;2;;;1;1
9;4;11;1;0;;1;1;A-3630;52;6;18;2;;;1;1;2;;;1;1
8;4;19;1;0;;1;1;A-2625;327;14;2;1;2;;3;1;2;;;1;1
9;1;22;1;1059;;1;1;A-2124;6;14;12;2;;;3;6;3;;;1;2
9;2;12;1;0;;1;1;AP-68;29;2;16;2;;;3;1;3;;;1;2
9;7;19;1;0;;1;1;A-3220;80;6;19;2;;;1;1;1;;;1;3
6;7;14;1;1059;;3;2;No inventariada;0;9;7;2;;;9;1;7;;;18;998
6;1;7;1;1059;;3;2;No inventariada;0;9;2;2;;;9;1;7;;;18;998
7;5;12;1;0;;1;1;A-3138;32;6;4;2;;;1;1;1;;;1;1
8;5;18;1;0;;1;1;A-3002;17;6;2;1;2;A-3002;1;1;1;;;1;1
6;1;18;1;1059;;3;2;No inventariada;0;9;4;2;;;1;1;1;;;18;998
6;3;22;1;1059;;3;2;No inventariada;0;9;1;2;;;1;3;1;;;18;998
6;3;10;1;1059;;3;2;No inventariada;0;9;2;2;;;9;1;1;;;18;998
9;2;12;1;0;;1;1;A-627;17;14;15;2;;;3;1;1;;;1;3
6;4;15;1;1059;;3;2;No inventariada;0;9;7;2;;;9;1;7;;;18;998
6;2;10;1;1059;;3;2;No inventariada;0;9;2;2;;;9;1;1;;;18;998
6;2;22;1;1059;;3;2;No inventariada;0;9;2;2;;;3;4;3;;;18;998
6;2;12;1;1059;;3;2;No inventariada;0;9;7;2;;;9;1;7;;;18;998
6;2;7;1;1059;;3;2;No inventariada;0;9;2;2;;;9;1;7;;;18;998
6;4;20;1;1059;;3;2;No inventariada;0;9;2;2;;;9;1;7;;;18;998
6;5;1;1;1059;;3;2;No inventariada;0;9;10;2;;;9;1;7;;;18;998
6;5;2;1;1059;;3;2;No inventariada;0;9;10;2;;;9;1;7;;;18;998
9;2;12;1;0;;1;1;A-2122;50;5;19;2;;;1;1;1;;;1;2
9;4;13;1;1002;;1;1;AP-68;23;2;15;2;;;3;1;3;;;1;3
9;4;14;1;1036;;1;1;A-625;365;5;4;2;;;3;1;3;;;1;1
8;7;9;1;0;;1;1;AP-68;32;1;12;2;;;1;1;1;;;1;2
9;5;21;1;1059;;1;1;A-3104;6;6;19;2;;;1;6;1;;;1;1
9;3;10;1;0;;1;1;A-4402;12;14;20;1;2;;1;1;1;;;1;1
9;5;18;1;0;;1;1;A-2122;54;14;19;2;;;8;1;1;;;1;2
6;1;3;1;1059;;3;2;No inventariada;0;9;10;2;;;3;1;3;;;18;998
6;3;14;1;1059;;3;2;No inventariada;0;9;4;2;;;1;1;1;;;18;998
9;1;2;1;0;;1;1;AP-1;78;1;16;2;;;1;6;1;;;1;1
9;1;4;1;0;;1;1;AP-1;82;2;15;2;;;1;6;1;;;1;2
6;3;21;1;1059;;3;2;No inventariada;0;9;7;2;;;1;1;1;;;18;998
6;3;22;1;1059;;3;2;No inventariada;0;9;2;2;;;9;1;7;;;18;998
9;7;9;1;1002;;1;1;A-624;32;14;14;2;;;3;1;3;;;1;2
9;7;14;1;0;;1;1;A-624;57;14;19;2;;;1;1;1;;;1;3
6;4;3;1;1059;;3;2;No inventariada;0;9;6;2;;;9;1;7;;;18;998
6;4;11;1;1059;;3;2;No inventariada;0;9;7;2;;;1;1;7;;;18;998
6;4;10;1;1059;;3;2;No inventariada;0;9;3;2;;;1;1;7;;;18;998
6;5;6;1;1059;;3;2;No inventariada;0;9;10;2;;;9;1;7;;;18;998
6;5;11;1;1059;;3;2;No inventariada;0;9;10;2;;;9;1;7;;;18;998
6;6;13;1;1059;;3;2;No inventariada;0;9;10;2;;;9;1;7;;;18;998
9;1;9;1;0;;1;1;A-2134;1;6;15;2;;;1;1;2;;;1;1
7;1;12;1;1059;;3;2;No inventariada;0;9;2;2;;;9;1;7;;;18;998
7;1;12;1;1059;;3;2;No inventariada;0;9;10;2;;;3;1;3;;;18;998
9;1;17;1;0;;1;1;A-3624;48;14;19;2;;;1;1;1;;;4;3
7;2;20;1;1059;;3;2;No inventariada;0;9;7;2;;;9;1;7;;;18;998
7;2;14;1;1059;;3;2;No inventariada;0;9;3;2;;;9;1;7;;;18;998
7;2;8;1;1059;;3;2;No inventariada;0;9;10;2;;;9;1;7;;;18;998
7;4;12;1;1059;;3;2;No inventariada;0;9;2;2;;;9;1;7;;;18;998
7;5;15;1;1059;;3;2;No inventariada;0;9;1;2;;;9;1;7;;;18;998
7;5;9;1;1059;;3;2;No inventariada;0;9;10;2;;;9;1;7;;;18;998
7;6;20;1;1059;;3;2;No inventariada;0;9;7;2;;;9;1;7;;;18;998
7;7;20;1;1059;;3;2;No inventariada;0;9;3;2;;;9;1;7;;;18;998
7;7;21;1;1059;;3;2;No inventariada;0;9;7;2;;;9;1;7;;;18;998
9;4;10;1;0;;1;1;N-240;16;14;10;2;;;1;1;1;;;1;1
7;7;21;1;1059;;3;2;No inventariada;0;9;2;2;;;9;1;7;;;18;998
7;1;14;1;1059;;3;2;No inventariada;0;9;4;2;;;9;1;7;;;18;998
7;2;12;1;1059;;3;2;No inventariada;0;9;4;2;;;9;1;7;;;18;998
8;6;11;1;0;;1;1;A-3314;34;6;19;2;;;1;1;1;;;1;2
9;6;10;1;0;;1;1;AP-1;82;2;12;2;;;3;1;1;;;1;2
9;7;22;1;0;;1;1;AP-1;82;2;16;2;;;3;6;2;;;1;2
9;6;13;1;0;;1;1;A-124;40;14;19;2;;;1;1;1;;;1;2
9;5;17;1;1059;;1;1;A-1;352;8;15;1;2;;3;1;3;;;1;2
7;2;11;1;1059;;3;2;No inventariada;0;9;20;2;;;9;1;7;;;18;998
9;2;12;1;1059;;1;1;N-622;5;5;14;2;;;1;1;2;;;1;1
9;7;10;1;0;;1;1;A-1;383;3;10;2;;;1;1;1;;;1;1
9;7;19;1;0;;1;1;A-1;364;3;4;2;;;1;2;1;;;6;3
9;1;13;1;0;;1;1;A-624;25;6;20;2;;;1;1;1;;;1;2
9;6;20;1;0;;1;1;AP-1;82;2;18;2;;;3;6;2;;;1;4
9;7;18;1;0;;1;1;A-132;28;6;19;2;;;3;1;3;;;1;2
10;2;10;1;0;;1;1;AP-1;107;1;6;2;;;1;1;1;;;1;1
10;2;14;1;1059;;1;1;A-1;362;3;16;2;;;1;1;1;;;1;1
10;6;13;1;0;;1;1;A-2622;27;6;19;2;;;1;1;1;;;1;2
10;3;16;1;1059;;1;1;N-102;343;14;16;2;;;8;1;4;;;1;2
10;3;18;1;1002;;1;1;A-624;34;14;19;2;;;3;2;4;;;5;1
9;6;8;1;0;;1;1;N-622;17;3;15;1;999;;3;1;1;;;1;1
10;1;8;1;1059;;1;1;A-1;344;3;4;1;4;;3;2;4;;;1;2
10;6;10;1;0;;1;1;A-3112;13;14;10;2;;;2;1;1;;;1;1
10;4;6;1;0;;1;1;AP-68;30;1;16;2;;;3;6;2;;;1;4
10;3;6;1;1059;;1;1;N-102;343;14;12;2;;;3;2;3;;;1;2
10;3;9;1;0;;1;1;A-1;338;3;14;2;;;3;1;3;;;1;1
9;4;7;1;1059;;1;1;A-1;352;8;4;1;2;;3;1;2;;;1;2
10;3;11;1;1059;;1;1;A-1;347;3;3;2;;;3;1;4;;;1;2
10;3;11;1;0;;1;1;N-124;36;6;9;2;;;3;1;2;;;1;2
10;5;22;1;0;;3;2;No inventariada;0;9;2;2;;;1;4;1;;;1;998
10;4;10;1;0;;1;1;N-102;343;3;12;1;2;;3;1;3;;;1;2
9;3;6;1;0;;1;1;AP-1;80;2;19;2;;;1;6;1;;;1;1
10;3;20;1;1036;;1;1;A-625;371;3;4;1;2;;3;6;4;1;1;5;3
10;6;17;1;0;;1;1;N-240;19;14;19;2;;;1;1;1;;;1;1
10;6;17;1;0;;1;1;A-1;388;3;19;2;;;1;1;1;;;1;1
10;4;6;1;0;;1;1;A-3641;54;6;12;2;;;3;6;1;;;1;2
10;3;12;1;0;;1;1;N-622;9;3;19;2;;;1;1;2;;;1;1
10;4;8;1;1059;;1;1;N-622;7;5;12;1;2;;1;2;2;;;1;1
10;4;13;1;0;;3;2;No inventariada;0;7;2;2;;;1;1;1;;;1;998
10;5;12;1;0;;3;2;No inventariada;0;14;10;1;2;;1;1;1;;;1;998
10;2;16;1;0;;1;1;A-2604;55;6;19;2;;;1;1;2;;;1;1
10;4;13;1;0;;1;1;A-1;321;3;2;1;4;;1;1;1;;;1;1
10;4;22;1;1059;;1;1;N-622;4;8;4;1;999;;1;6;1;;;1;2
10;6;14;1;0;;3;2;No inventariada;0;7;10;2;;;1;1;1;;;1;998
10;2;13;1;0;;1;1;AP-1;78;1;2;2;;;1;1;1;;;1;1
10;3;11;1;0;;1;1;A-132;16;6;19;2;;;3;1;3;;;1;2
10;5;22;1;0;;3;2;No inventariada;0;14;7;2;;;1;6;1;;;1;998
10;6;14;1;0;;1;1;AP-68;30;1;16;2;;;3;1;3;;;1;3
10;4;8;1;1002;;1;1;AP-68;24;2;19;2;;;3;1;2;;;1;4
9;5;15;1;0;;1;1;A-1;362;3;4;2;;;1;1;1;;;1;1
10;4;7;1;1059;;1;1;A-1;349;3;2;2;;;1;1;1;;;1;1
10;3;16;1;1059;;1;1;N-102;343;3;16;2;;;3;1;1;;;1;2
10;6;12;1;1059;;1;1;N-104;355;6;10;2;;;2;1;1;;;1;1
10;3;20;1;0;;1;1;N-102;343;3;16;2;;;3;6;1;;;1;2
11;5;11;1;0;;1;1;A-3310;27;6;19;2;;;1;1;1;;;1;1
10;7;12;1;0;;1;1;A-3230;52;6;16;2;;;1;1;1;;;1;3
10;3;9;1;1059;;1;1;A-1;352;3;4;1;2;;3;1;3;;;1;2
11;6;13;1;0;;1;1;A-4122;24;6;2;2;;;1;1;1;;;1;3
10;3;21;1;0;;1;1;A-1;324;3;8;2;;;3;6;3;;;1;1
11;1;15;1;0;;1;1;A-1;339;3;4;2;;;1;1;1;;;1;1
10;3;14;1;1051;;3;2;No inventariada;0;9;12;2;;;1;1;2;;;1;998
10;3;13;1;1051;;1;1;A-1;380;3;16;2;;;3;1;3;;;1;1
11;6;11;1;0;;1;1;AP-1;82;2;19;2;;;3;1;2;;;1;3
11;7;20;1;0;;1;1;A-1;325;3;12;2;;;3;6;3;;;1;1
10;2;11;1;0;;1;1;A-623;21;5;19;2;;;3;1;2;;;1;1
10;3;13;1;1059;;1;1;N-102;347;14;16;1;4;;3;1;4;;;1;1
7;4;9;1;1059;;3;2;No inventariada;0;9;2;2;;;1;1;1;;;18;998
7;6;12;1;1059;;3;2;No inventariada;0;9;2;2;;;9;1;7;;;18;998
7;6;13;1;1059;;3;2;No inventariada;0;9;10;2;;;9;1;1;;;18;998
7;7;14;1;1059;;3;2;No inventariada;0;9;2;2;;;9;1;7;;;18;998
11;2;20;1;0;;1;1;N-622;22;3;12;2;;;1;6;2;;;1;1
11;2;9;1;1059;;1;1;A-1;345;3;13;1;4;;3;1;3;;;1;2
11;7;12;1;0;;1;1;A-2625;334;6;15;2;;;1;1;1;;;17;2
11;3;20;1;0;;1;1;A-3002;12;14;15;2;;;1;6;1;;;1;2
11;2;17;1;1059;;1;1;N-624;9;3;19;1;4;;1;3;2;;;1;2
11;1;17;1;0;;1;1;N-622;22;3;19;2;;;1;2;1;;;1;3
10;2;14;1;0;;3;2;No inventariada;0;9;7;2;;;1;1;1;;;1;998
11;2;16;1;0;;1;1;A-132;12;14;2;1;5;;3;1;3;;;1;1
11;5;13;1;0;;1;1;A-2134;2;14;4;2;;;1;1;1;;;1;1
11;7;9;1;0;;1;1;A-3100;20;8;4;2;;;1;1;1;;;1;1
11;7;10;1;1059;;1;1;A-2124;5;14;14;2;;;3;1;2;;;1;3
9;4;17;1;1059;;1;1;N-102;343;3;15;2;;;3;1;3;;;1;2
11;7;21;1;1002;;1;1;A-624;34;14;16;2;;;3;6;4;;;1;1
10;7;17;1;0;;1;1;N-104;363;14;2;1;2;;1;1;2;;;6;1
11;4;15;1;1036;;1;1;A-2522;47;14;4;1;2;;1;1;1;;;1;1
10;2;17;1;1059;;1;1;A-1;341;3;5;2;;;1;1;1;;;1;1
11;2;20;1;1059;;1;1;N-104;358;14;16;1;2;;1;6;1;;;1;1
11;7;0;1;0;;1;1;A-1;327;3;14;1;999;;1;6;2;;;1;1
11;4;9;1;1059;;1;1;N-104;355;14;4;1;2;;1;1;1;;;1;1
11;7;13;1;0;;1;1;A-3002;5;14;19;2;;;1;1;1;;1;1;1
11;1;14;1;0;;1;1;A-2521;29;6;18;2;;;3;1;2;;;1;2
11;2;21;1;0;;1;1;BI-636;14;3;3;2;;;1;6;1;;;1;1
11;7;13;1;0;;1;1;A-1;336;3;16;2;;;1;1;1;;;1;1
11;1;21;1;0;;1;1;A-3140;18;6;8;2;;;1;6;2;;;1;1
11;2;19;1;1059;;1;1;N-622;5;5;4;1;2;;1;4;1;;;1;2
11;2;21;1;1059;;1;1;A-2124;6;14;8;2;;;1;6;2;;;1;1
8;4;11;1;0;;1;1;AP-1;82;2;12;2;;;3;1;4;;;1;2
11;1;11;1;0;;1;1;N-622;17;8;12;2;;;3;1;3;;;1;1
11;6;7;1;0;;1;1;A-623;19;6;16;2;;;1;6;2;2;;17;2
8;5;12;1;0;;1;1;A-132;13;5;1;2;;;1;1;1;;;1;2
12;3;15;1;1059;;1;1;A-1;345;3;4;2;;;1;1;1;;;1;1
12;5;7;1;0;;1;1;A-3632;56;14;18;2;;;3;6;2;;;1;2
12;6;16;1;0;;1;1;AP-68;31;1;15;2;;;3;1;2;;;17;1
12;7;22;1;0;;1;1;AP-1;82;2;15;2;;;3;6;3;;;1;3
12;1;13;1;0;;1;1;A-623;19;6;12;2;;;3;1;3;;;1;2
11;1;22;1;0;;1;1;AP-68;53;1;12;2;;;3;6;1;;;1;2
12;3;13;1;1002;;1;1;AP-68;23;2;16;2;;;3;1;2;;;1;3
12;5;23;1;0;;3;2;No inventariada;0;9;10;2;;;1;4;1;;;1;998
12;1;5;1;1051;;1;1;A-1;380;2;16;2;;;3;6;6;;;5;1
12;2;13;1;1059;;1;1;N-622;5;5;3;2;;;3;1;3;;;1;1
12;3;18;1;0;;1;1;AP-68;33;1;16;2;;;3;6;2;;;1;2
8;5;20;1;0;;3;2;No inventariada;0;9;7;2;;;1;1;1;;;1;998
11;7;4;1;0;;1;1;A-2128;40;14;15;2;;;1;6;1;;;1;1
10;7;0;1;0;;3;2;No inventariada;0;9;12;1;4;;1;4;1;;;1;998
12;7;12;1;0;;1;1;AP-68;28;1;19;2;;;3;1;4;;;1;2
12;1;6;1;0;;1;1;A-1;384;3;19;2;;;3;6;6;;;5;1
11;7;6;1;0;;1;1;A-132;27;14;14;2;;;1;6;2;;;1;2
12;1;7;1;1059;;1;1;A-1;347;5;15;2;;;3;6;2;;;1;1
12;1;13;1;0;;1;1;A-3608;10;6;2;1;999;;3;1;3;;;1;3
11;2;21;1;1059;;1;1;A-1;341;14;7;2;;;1;4;2;;;17;1
12;4;21;1;1059;;1;1;A-1;361;3;18;2;;;1;6;2;;;1;1
12;7;12;1;0;;1;1;A-124;66;14;19;2;;;3;1;3;;1;1;1
12;4;18;1;0;;1;1;A-2134;2;5;2;1;1;;1;4;2;;;1;1
12;1;11;1;1059;;1;1;N-102;343;3;12;2;;;3;1;3;;;1;2
11;6;14;1;0;;3;2;No inventariada;0;9;2;2;;;1;1;1;;;1;998
12;2;15;1;0;;1;1;AP-1;83;2;16;2;;;3;1;3;;;1;2
12;1;4;1;0;;1;1;No inventariada;0;14;16;2;;;3;6;3;;;16;3
12;7;20;1;0;;2;2;A-124;64;6;1;2;;;1;6;1;;;1;2
12;4;16;1;1036;;1;1;A-625;367;5;4;2;;;3;1;4;;;1;1
12;1;16;1;1002;;1;1;A-624;34;6;18;2;;;3;1;4;;;1;2
12;2;10;1;0;;1;1;A-124;70;14;10;2;;;1;1;1;;;1;1
12;4;4;1;0;;1;1;A-132;24;14;12;2;;;3;6;3;1;;1;1
12;7;9;1;0;;1;1;A-624;47;6;2;1;2;;1;1;1;;;1;1
12;7;21;1;0;;1;1;AP-68;34;2;12;2;;;3;6;3;;;5;1
7;2;6;1;1051;;1;1;A-1;381;3;4;2;;;1;2;1;;;1;3
12;7;19;1;0;;1;1;N-622;21;3;19;1;2;;1;6;1;;;1;1
12;5;13;1;0;;1;1;A-3210;69;14;4;1;2;;3;1;3;;;1;4
12;1;11;1;0;;1;1;A-2620;25;6;10;2;;;3;1;2;;;1;2
12;2;11;1;0;;1;1;A-2134;2;5;2;1;1;;1;1;2;;;1;1
11;5;23;1;0;;2;2;A-124;72;6;19;2;;;1;4;1;;;1;3
12;3;12;1;1002;;1;1;AP-68;23;2;15;2;;;3;1;3;;;1;3
12;2;15;1;1051;;1;1;A-2128;25;14;3;1;2;;1;1;1;;;1;1
12;7;14;1;1002;;1;1;AP-68;22;1;19;2;;;3;1;1;;;1;4
12;6;13;1;0;;1;1;N-104;361;14;10;1;999;;1;1;2;;;1;1
7;3;21;1;1059;;3;2;No inventariada;0;9;7;2;;;9;1;1;;;1;998
7;3;14;1;1059;;3;2;No inventariada;0;9;10;2;;;9;1;1;;;18;998
7;3;19;1;1059;;3;2;No inventariada;0;9;10;2;;;1;1;1;;;1;998
7;4;15;1;1059;;3;2;No inventariada;0;14;2;2;;;9;1;1;;;1;998
7;6;18;1;1059;;3;2;No inventariada;0;14;16;2;7;;1;1;1;;;1;998
7;6;15;1;1059;;3;2;No inventariada;0;14;2;2;1;;1;1;1;;;1;998
7;7;6;1;1059;;3;2;No inventariada;0;14;10;2;;;1;1;1;;;1;998
7;1;4;1;1059;;3;2;No inventariada;0;14;2;2;;;1;4;1;;;1;998
7;1;10;1;1059;;3;2;No inventariada;0;12;10;2;;;9;1;1;;;1;998
7;1;12;1;1059;;3;2;No inventariada;0;14;2;1;4;;1;1;1;;;1;998
7;2;18;1;1059;;3;2;No inventariada;0;14;2;1;2;;1;1;1;;;2;998
7;3;12;1;1059;;3;2;No inventariada;0;12;2;2;2;;9;1;1;;;1;998
8;4;13;1;1059;;3;2;No inventariada;0;14;4;2;;;1;1;1;;;1;998
8;6;13;1;1059;;3;2;No inventariada;0;14;7;2;;;1;1;1;;;1;998
8;2;11;1;1059;;3;2;No inventariada;0;14;4;2;;;1;1;1;;;1;998
8;2;11;1;1059;;3;2;No inventariada;0;14;2;1;4;;1;1;1;;;1;998
8;2;21;1;1059;;3;2;No inventariada;0;14;7;2;;;1;4;1;;;1;998
8;3;9;1;1059;;3;2;No inventariada;0;14;2;2;;;1;1;1;;;1;998
8;4;12;1;1059;;3;2;No inventariada;0;12;10;2;;;1;1;1;;;1;998
8;4;22;1;1059;;3;2;No inventariada;0;14;2;2;;;1;4;1;;;9;998
8;6;7;1;1059;;3;2;No inventariada;0;14;2;1;2;;1;1;1;;;2;998
8;7;15;1;1059;;3;2;No inventariada;0;14;2;1;4;;1;1;1;;;1;998
8;5;14;1;1059;;3;2;No inventariada;0;14;4;2;;;1;1;1;;;1;998
8;2;15;1;1059;;3;2;No inventariada;0;14;4;2;;;1;1;1;;;1;998
12;7;19;1;0;;1;1;A-1;381;3;4;2;;;1;6;2;;;1;3
12;1;5;1;0;;1;1;A-1;356;3;19;2;;;3;6;3;;1;5;1
8;3;17;1;1059;;3;2;No inventariada;0;9;7;2;;;1;1;1;;;1;998
