Longitud_WGS84,Latitud_WGS84,,,,,,,,,,,,,,,,
2.13254699,41.39538203,,,,,,,,,,,,,,,,
2.13254699,41.39538203,,,,,,,,,,,,,,,,
2.18685275,41.38260242,,,,,,,,,,,,,,,,
2.18685275,41.38260242,,,,,,,,,,,,,,,,
2.18685275,41.38260242,,,,,,,,,,,,,,,,
2.18685275,41.38260242,,,,,,,,,,,,,,,,
2.18685275,41.38260242,,,,,,,,,,,,,,,,
2.19840102,41.41200624,,,,,,,,,,,,,,,,
2.19840102,41.41200624,,,,,,,,,,,,,,,,
2.19840102,41.41200624,,,,,,,,,,,,,,,,
2.14577746,41.41025028,,,,,,,,,,,,,,,,
2.14577746,41.41025028,,,,,,,,,,,,,,,,
2.14577746,41.41025028,,,,,,,,,,,,,,,,
2.15836911,41.42555989,,,,,,,,,,,,,,,,
2.15836911,41.42555989,,,,,,,,,,,,,,,,
2.16750791,41.39413783,,,,,,,,,,,,,,,,
2.16750791,41.39413783,,,,,,,,,,,,,,,,
2.16750791,41.39413783,,,,,,,,,,,,,,,,
2.19695487,41.41283916,,,,,,,,,,,,,,,,
2.19695487,41.41283916,,,,,,,,,,,,,,,,
2.19695487,41.41283916,,,,,,,,,,,,,,,,
2.19695487,41.41283916,,,,,,,,,,,,,,,,
2.19695487,41.41283916,,,,,,,,,,,,,,,,
2.14497348,41.37223798,,,,,,,,,,,,,,,,
2.10589974,41.41927343,,,,,,,,,,,,,,,,
2.16909612,41.43224138,,,,,,,,,,,,,,,,
2.16909612,41.43224138,,,,,,,,,,,,,,,,
2.14774928,41.40188171,,,,,,,,,,,,,,,,
2.14774928,41.40188171,,,,,,,,,,,,,,,,
2.13269802,41.39880254,,,,,,,,,,,,,,,,
2.13269802,41.39880254,,,,,,,,,,,,,,,,
2.13269802,41.39880254,,,,,,,,,,,,,,,,
2.13269802,41.39880254,,,,,,,,,,,,,,,,
2.13269802,41.39880254,,,,,,,,,,,,,,,,
2.16636895,41.39498418,,,,,,,,,,,,,,,,
2.16636895,41.39498418,,,,,,,,,,,,,,,,
2.13021453,41.40121786,,,,,,,,,,,,,,,,
2.13021453,41.40121786,,,,,,,,,,,,,,,,
2.13021453,41.40121786,,,,,,,,,,,,,,,,
2.13021453,41.40121786,,,,,,,,,,,,,,,,
2.13021453,41.40121786,,,,,,,,,,,,,,,,
2.14543557,41.40562591,,,,,,,,,,,,,,,,
2.14543557,41.40562591,,,,,,,,,,,,,,,,
2.16184651,41.39671768,,,,,,,,,,,,,,,,
2.16184651,41.39671768,,,,,,,,,,,,,,,,
2.17802032,41.37610991,,,,,,,,,,,,,,,,
2.17802032,41.37610991,,,,,,,,,,,,,,,,
2.14449977,41.3987154,,,,,,,,,,,,,,,,
2.14449977,41.3987154,,,,,,,,,,,,,,,,
2.14449977,41.3987154,,,,,,,,,,,,,,,,
2.1427845,41.40285381,,,,,,,,,,,,,,,,
2.1427845,41.40285381,,,,,,,,,,,,,,,,
2.14875991,41.43614098,,,,,,,,,,,,,,,,
2.14875991,41.43614098,,,,,,,,,,,,,,,,
2.14875991,41.43614098,,,,,,,,,,,,,,,,
2.10652697,41.38269852,,,,,,,,,,,,,,,,
2.10652697,41.38269852,,,,,,,,,,,,,,,,
2.14799705,41.38514472,,,,,,,,,,,,,,,,
2.17321631,41.37476436,,,,,,,,,,,,,,,,
2.17321631,41.37476436,,,,,,,,,,,,,,,,
2.17321631,41.37476436,,,,,,,,,,,,,,,,
2.17210373,41.40954142,,,,,,,,,,,,,,,,
2.17210373,41.40954142,,,,,,,,,,,,,,,,
2.10345874,41.38441153,,,,,,,,,,,,,,,,
2.17520121,41.41730678,,,,,,,,,,,,,,,,
2.17520121,41.41730678,,,,,,,,,,,,,,,,
2.15859117,41.4116582,,,,,,,,,,,,,,,,
2.15859117,41.4116582,,,,,,,,,,,,,,,,
2.15859117,41.4116582,,,,,,,,,,,,,,,,
2.12810056,41.38237511,,,,,,,,,,,,,,,,
2.17264642,41.44604704,,,,,,,,,,,,,,,,
2.17264642,41.44604704,,,,,,,,,,,,,,,,
2.17264642,41.44604704,,,,,,,,,,,,,,,,
2.20154729,41.39170082,,,,,,,,,,,,,,,,
2.20154729,41.39170082,,,,,,,,,,,,,,,,
2.20154729,41.39170082,,,,,,,,,,,,,,,,
2.20154729,41.39170082,,,,,,,,,,,,,,,,
2.17502155,41.39413641,,,,,,,,,,,,,,,,
2.17502155,41.39413641,,,,,,,,,,,,,,,,
2.18685526,41.40852049,,,,,,,,,,,,,,,,
2.18685526,41.40852049,,,,,,,,,,,,,,,,
2.170243,41.43864522,,,,,,,,,,,,,,,,
2.13519046,41.38687634,,,,,,,,,,,,,,,,
2.13519046,41.38687634,,,,,,,,,,,,,,,,
2.16331223,41.38033827,,,,,,,,,,,,,,,,
2.17709484,41.42138818,,,,,,,,,,,,,,,,
2.17709484,41.42138818,,,,,,,,,,,,,,,,
2.17518553,41.42331261,,,,,,,,,,,,,,,,
2.17518553,41.42331261,,,,,,,,,,,,,,,,
2.15578385,41.39121936,,,,,,,,,,,,,,,,
2.15578385,41.39121936,,,,,,,,,,,,,,,,
2.17886482,41.42577976,,,,,,,,,,,,,,,,
2.17886482,41.42577976,,,,,,,,,,,,,,,,
2.17886482,41.42577976,,,,,,,,,,,,,,,,
2.19617731,41.38779473,,,,,,,,,,,,,,,,
2.19617731,41.38779473,,,,,,,,,,,,,,,,
2.18370268,41.39909926,,,,,,,,,,,,,,,,
2.18370268,41.39909926,,,,,,,,,,,,,,,,
2.18370268,41.39909926,,,,,,,,,,,,,,,,
2.1812496,41.40461631,,,,,,,,,,,,,,,,
2.1812496,41.40461631,,,,,,,,,,,,,,,,
2.1812496,41.40461631,,,,,,,,,,,,,,,,
2.14235021,41.40415712,,,,,,,,,,,,,,,,
2.14235021,41.40415712,,,,,,,,,,,,,,,,
2.16695645,41.40395639,,,,,,,,,,,,,,,,
2.16695645,41.40395639,,,,,,,,,,,,,,,,
2.16074807,41.39073621,,,,,,,,,,,,,,,,
2.16074807,41.39073621,,,,,,,,,,,,,,,,
2.15109324,41.38757716,,,,,,,,,,,,,,,,
2.15109324,41.38757716,,,,,,,,,,,,,,,,
2.14760576,41.41511565,,,,,,,,,,,,,,,,
2.14760576,41.41511565,,,,,,,,,,,,,,,,
2.20582592,41.44348507,,,,,,,,,,,,,,,,
2.20582592,41.44348507,,,,,,,,,,,,,,,,
2.20582592,41.44348507,,,,,,,,,,,,,,,,
2.19283582,41.44606944,,,,,,,,,,,,,,,,
2.15460247,41.37881898,,,,,,,,,,,,,,,,
2.17274672,41.43625669,,,,,,,,,,,,,,,,
2.17274672,41.43625669,,,,,,,,,,,,,,,,
2.11488406,41.33172617,,,,,,,,,,,,,,,,
2.12964591,41.40463176,,,,,,,,,,,,,,,,
2.12964591,41.40463176,,,,,,,,,,,,,,,,
2.18918115,41.45366707,,,,,,,,,,,,,,,,
2.13733776,41.40896491,,,,,,,,,,,,,,,,
2.13733776,41.40896491,,,,,,,,,,,,,,,,
2.18543484,41.40943718,,,,,,,,,,,,,,,,
2.12961157,41.33616015,,,,,,,,,,,,,,,,
2.12961157,41.33616015,,,,,,,,,,,,,,,,
2.21202775,41.40154007,,,,,,,,,,,,,,,,
2.21202775,41.40154007,,,,,,,,,,,,,,,,
2.19382095,41.38202352,,,,,,,,,,,,,,,,
2.19382095,41.38202352,,,,,,,,,,,,,,,,
2.19382095,41.38202352,,,,,,,,,,,,,,,,
2.1327789,41.39801588,,,,,,,,,,,,,,,,
2.1327789,41.39801588,,,,,,,,,,,,,,,,
2.14942424,41.3856251,,,,,,,,,,,,,,,,
2.14942424,41.3856251,,,,,,,,,,,,,,,,
2.1813387,41.39392092,,,,,,,,,,,,,,,,
2.13308398,41.39677837,,,,,,,,,,,,,,,,
2.13308398,41.39677837,,,,,,,,,,,,,,,,
2.13335496,41.40366894,,,,,,,,,,,,,,,,
2.13335496,41.40366894,,,,,,,,,,,,,,,,
2.20481986,41.4420515,,,,,,,,,,,,,,,,
2.20481986,41.4420515,,,,,,,,,,,,,,,,
2.18650625,41.41007414,,,,,,,,,,,,,,,,
2.18650625,41.41007414,,,,,,,,,,,,,,,,
2.15620507,41.38563044,,,,,,,,,,,,,,,,
2.15620507,41.38563044,,,,,,,,,,,,,,,,
2.13161586,41.38651378,,,,,,,,,,,,,,,,
2.13161586,41.38651378,,,,,,,,,,,,,,,,
2.13285237,41.39777667,,,,,,,,,,,,,,,,
2.13285237,41.39777667,,,,,,,,,,,,,,,,
2.13285237,41.39777667,,,,,,,,,,,,,,,,
2.16588513,41.37517016,,,,,,,,,,,,,,,,
2.16588513,41.37517016,,,,,,,,,,,,,,,,
2.170243,41.43864522,,,,,,,,,,,,,,,,
2.170243,41.43864522,,,,,,,,,,,,,,,,
2.15836911,41.42555989,,,,,,,,,,,,,,,,
2.15836911,41.42555989,,,,,,,,,,,,,,,,
2.10461497,41.41216403,,,,,,,,,,,,,,,,
2.1429063,41.38024879,,,,,,,,,,,,,,,,
2.1429063,41.38024879,,,,,,,,,,,,,,,,
2.13260722,41.3896217,,,,,,,,,,,,,,,,
2.13260722,41.3896217,,,,,,,,,,,,,,,,
2.21117652,41.40089546,,,,,,,,,,,,,,,,
2.21117652,41.40089546,,,,,,,,,,,,,,,,
2.15649356,41.4290574,,,,,,,,,,,,,,,,
2.15649356,41.4290574,,,,,,,,,,,,,,,,
2.15649356,41.4290574,,,,,,,,,,,,,,,,
2.16992807,41.39912912,,,,,,,,,,,,,,,,
2.16992807,41.39912912,,,,,,,,,,,,,,,,
2.16310473,41.38554485,,,,,,,,,,,,,,,,
2.16310473,41.38554485,,,,,,,,,,,,,,,,
2.13848481,41.41343033,,,,,,,,,,,,,,,,
2.18000834,41.40353877,,,,,,,,,,,,,,,,
2.18000834,41.40353877,,,,,,,,,,,,,,,,
2.15078877,41.39892689,,,,,,,,,,,,,,,,
2.15078877,41.39892689,,,,,,,,,,,,,,,,
2.20510828,41.40668915,,,,,,,,,,,,,,,,
2.20510828,41.40668915,,,,,,,,,,,,,,,,
2.20510828,41.40668915,,,,,,,,,,,,,,,,
2.11415653,41.40659605,,,,,,,,,,,,,,,,
2.11415653,41.40659605,,,,,,,,,,,,,,,,
2.14065295,41.39135445,,,,,,,,,,,,,,,,
2.14065295,41.39135445,,,,,,,,,,,,,,,,
2.18114812,41.42248899,,,,,,,,,,,,,,,,
2.18114812,41.42248899,,,,,,,,,,,,,,,,
2.14859652,41.4003565,,,,,,,,,,,,,,,,
2.14859652,41.4003565,,,,,,,,,,,,,,,,
2.14859652,41.4003565,,,,,,,,,,,,,,,,
2.13393052,41.41446946,,,,,,,,,,,,,,,,
2.13393052,41.41446946,,,,,,,,,,,,,,,,
2.13393052,41.41446946,,,,,,,,,,,,,,,,
2.1377633,41.3695946,,,,,,,,,,,,,,,,
2.1377633,41.3695946,,,,,,,,,,,,,,,,
2.18811633,41.4504941,,,,,,,,,,,,,,,,
2.18811633,41.4504941,,,,,,,,,,,,,,,,
2.15860461,41.396552,,,,,,,,,,,,,,,,
2.15860461,41.396552,,,,,,,,,,,,,,,,
2.20600661,41.44344694,,,,,,,,,,,,,,,,
2.20600661,41.44344694,,,,,,,,,,,,,,,,
2.19948928,41.39898822,,,,,,,,,,,,,,,,
2.19948928,41.39898822,,,,,,,,,,,,,,,,
2.1747001,41.42713398,,,,,,,,,,,,,,,,
2.1747001,41.42713398,,,,,,,,,,,,,,,,
2.16702361,41.38848379,,,,,,,,,,,,,,,,
2.16702361,41.38848379,,,,,,,,,,,,,,,,
2.1320418,41.41706787,,,,,,,,,,,,,,,,
2.17213228,41.36650481,,,,,,,,,,,,,,,,
2.17213228,41.36650481,,,,,,,,,,,,,,,,
2.15546857,41.43080096,,,,,,,,,,,,,,,,
2.15546857,41.43080096,,,,,,,,,,,,,,,,
2.13260722,41.3896217,,,,,,,,,,,,,,,,
2.13260722,41.3896217,,,,,,,,,,,,,,,,
2.14344009,41.4280144,,,,,,,,,,,,,,,,
2.14344009,41.4280144,,,,,,,,,,,,,,,,
2.17331995,41.40533021,,,,,,,,,,,,,,,,
2.17331995,41.40533021,,,,,,,,,,,,,,,,
2.17331995,41.40533021,,,,,,,,,,,,,,,,
2.14459252,41.35904591,,,,,,,,,,,,,,,,
2.14459252,41.35904591,,,,,,,,,,,,,,,,
2.16948104,41.41320954,,,,,,,,,,,,,,,,
2.16948104,41.41320954,,,,,,,,,,,,,,,,
2.16948104,41.41320954,,,,,,,,,,,,,,,,
2.14138447,41.4011866,,,,,,,,,,,,,,,,
2.14138447,41.4011866,,,,,,,,,,,,,,,,
2.14326148,41.42563658,,,,,,,,,,,,,,,,
2.14326148,41.42563658,,,,,,,,,,,,,,,,
2.17104686,41.41050262,,,,,,,,,,,,,,,,
2.17104686,41.41050262,,,,,,,,,,,,,,,,
2.15657831,41.43026305,,,,,,,,,,,,,,,,
2.15657831,41.43026305,,,,,,,,,,,,,,,,
2.15657831,41.43026305,,,,,,,,,,,,,,,,
2.20985888,41.41846764,,,,,,,,,,,,,,,,
2.20985888,41.41846764,,,,,,,,,,,,,,,,
2.20985888,41.41846764,,,,,,,,,,,,,,,,
2.15846428,41.38732773,,,,,,,,,,,,,,,,
2.15846428,41.38732773,,,,,,,,,,,,,,,,
2.18685897,41.39150282,,,,,,,,,,,,,,,,
2.18685897,41.39150282,,,,,,,,,,,,,,,,
2.14333812,41.37100714,,,,,,,,,,,,,,,,
2.14333812,41.37100714,,,,,,,,,,,,,,,,
2.14333812,41.37100714,,,,,,,,,,,,,,,,
2.11763739,41.39786347,,,,,,,,,,,,,,,,
2.11763739,41.39786347,,,,,,,,,,,,,,,,
2.11763739,41.39786347,,,,,,,,,,,,,,,,
2.11763739,41.39786347,,,,,,,,,,,,,,,,
2.18451949,41.4069096,,,,,,,,,,,,,,,,
2.18451949,41.4069096,,,,,,,,,,,,,,,,
2.16879341,41.4429382,,,,,,,,,,,,,,,,
2.16879341,41.4429382,,,,,,,,,,,,,,,,
2.19467063,41.3833936,,,,,,,,,,,,,,,,
2.19467063,41.3833936,,,,,,,,,,,,,,,,
2.17156129,41.3666016,,,,,,,,,,,,,,,,
2.17156129,41.3666016,,,,,,,,,,,,,,,,
2.17156129,41.3666016,,,,,,,,,,,,,,,,
2.17156129,41.3666016,,,,,,,,,,,,,,,,
2.1552064,41.44091267,,,,,,,,,,,,,,,,
2.1552064,41.44091267,,,,,,,,,,,,,,,,
2.1552064,41.44091267,,,,,,,,,,,,,,,,
2.1552064,41.44091267,,,,,,,,,,,,,,,,
2.1552064,41.44091267,,,,,,,,,,,,,,,,
2.15759811,41.41122408,,,,,,,,,,,,,,,,
2.15759811,41.41122408,,,,,,,,,,,,,,,,
2.18918115,41.45366707,,,,,,,,,,,,,,,,
2.18918115,41.45366707,,,,,,,,,,,,,,,,
2.14255515,41.37526445,,,,,,,,,,,,,,,,
2.14255515,41.37526445,,,,,,,,,,,,,,,,
2.18303991,41.38862558,,,,,,,,,,,,,,,,
2.16753477,41.38919895,,,,,,,,,,,,,,,,
2.16753477,41.38919895,,,,,,,,,,,,,,,,
2.21421132,41.41008897,,,,,,,,,,,,,,,,
2.21421132,41.41008897,,,,,,,,,,,,,,,,
2.21421132,41.41008897,,,,,,,,,,,,,,,,
2.14227861,41.35989577,,,,,,,,,,,,,,,,
2.14227861,41.35989577,,,,,,,,,,,,,,,,
2.11206426,41.38444757,,,,,,,,,,,,,,,,
2.11206426,41.38444757,,,,,,,,,,,,,,,,
2.13339456,41.41862466,,,,,,,,,,,,,,,,
2.13339456,41.41862466,,,,,,,,,,,,,,,,
2.16755362,41.4121538,,,,,,,,,,,,,,,,
2.16755362,41.4121538,,,,,,,,,,,,,,,,
2.11840127,41.38651793,,,,,,,,,,,,,,,,
2.11840127,41.38651793,,,,,,,,,,,,,,,,
2.13985209,41.36772768,,,,,,,,,,,,,,,,
2.13985209,41.36772768,,,,,,,,,,,,,,,,
2.15021554,41.3829779,,,,,,,,,,,,,,,,
2.15021554,41.3829779,,,,,,,,,,,,,,,,
2.14939474,41.40613582,,,,,,,,,,,,,,,,
2.14939474,41.40613582,,,,,,,,,,,,,,,,
2.14939474,41.40613582,,,,,,,,,,,,,,,,
2.14939474,41.40613582,,,,,,,,,,,,,,,,
2.15086965,41.40812231,,,,,,,,,,,,,,,,
2.15086965,41.40812231,,,,,,,,,,,,,,,,
2.2065645,41.40626586,,,,,,,,,,,,,,,,
2.18354004,41.43166908,,,,,,,,,,,,,,,,
2.18354004,41.43166908,,,,,,,,,,,,,,,,
2.20367279,41.44594851,,,,,,,,,,,,,,,,
2.20367279,41.44594851,,,,,,,,,,,,,,,,
2.20367279,41.44594851,,,,,,,,,,,,,,,,
2.20367279,41.44594851,,,,,,,,,,,,,,,,
2.20367279,41.44594851,,,,,,,,,,,,,,,,
2.14364477,41.39050273,,,,,,,,,,,,,,,,
2.14364477,41.39050273,,,,,,,,,,,,,,,,
2.11831394,41.40492697,,,,,,,,,,,,,,,,
2.11831394,41.40492697,,,,,,,,,,,,,,,,
2.17040933,41.44319262,,,,,,,,,,,,,,,,
2.17040933,41.44319262,,,,,,,,,,,,,,,,
2.11283441,41.3829129,,,,,,,,,,,,,,,,
2.17279648,41.40847662,,,,,,,,,,,,,,,,
2.17279648,41.40847662,,,,,,,,,,,,,,,,
2.17279648,41.40847662,,,,,,,,,,,,,,,,
2.14992635,41.4051665,,,,,,,,,,,,,,,,
2.14992635,41.4051665,,,,,,,,,,,,,,,,
2.14992635,41.4051665,,,,,,,,,,,,,,,,
2.14992635,41.4051665,,,,,,,,,,,,,,,,
2.1210373,41.39368261,,,,,,,,,,,,,,,,
2.18695108,41.39989006,,,,,,,,,,,,,,,,
2.18695108,41.39989006,,,,,,,,,,,,,,,,
2.18695108,41.39989006,,,,,,,,,,,,,,,,
2.1997341,41.44281331,,,,,,,,,,,,,,,,
2.1997341,41.44281331,,,,,,,,,,,,,,,,
2.13749396,41.36679323,,,,,,,,,,,,,,,,
2.13749396,41.36679323,,,,,,,,,,,,,,,,
2.18124426,41.38953772,,,,,,,,,,,,,,,,
2.18124426,41.38953772,,,,,,,,,,,,,,,,
2.18124426,41.38953772,,,,,,,,,,,,,,,,
2.17396341,41.4076883,,,,,,,,,,,,,,,,
2.17396341,41.4076883,,,,,,,,,,,,,,,,
2.16750209,41.40096334,,,,,,,,,,,,,,,,
2.16750209,41.40096334,,,,,,,,,,,,,,,,
2.16750209,41.40096334,,,,,,,,,,,,,,,,
2.16186966,41.38988853,,,,,,,,,,,,,,,,
2.16186966,41.38988853,,,,,,,,,,,,,,,,
2.18788294,41.44892239,,,,,,,,,,,,,,,,
2.18788294,41.44892239,,,,,,,,,,,,,,,,
2.1439149,41.41771941,,,,,,,,,,,,,,,,
2.1439149,41.41771941,,,,,,,,,,,,,,,,
2.16882059,41.42734944,,,,,,,,,,,,,,,,
2.16882059,41.42734944,,,,,,,,,,,,,,,,
2.19293525,41.38740134,,,,,,,,,,,,,,,,
2.19293525,41.38740134,,,,,,,,,,,,,,,,
2.13980227,41.41949998,,,,,,,,,,,,,,,,
2.13980227,41.41949998,,,,,,,,,,,,,,,,
2.17437377,41.37007459,,,,,,,,,,,,,,,,
2.17437377,41.37007459,,,,,,,,,,,,,,,,
2.17437377,41.37007459,,,,,,,,,,,,,,,,
2.17437377,41.37007459,,,,,,,,,,,,,,,,
2.17437377,41.37007459,,,,,,,,,,,,,,,,
2.14551324,41.40016577,,,,,,,,,,,,,,,,
2.14551324,41.40016577,,,,,,,,,,,,,,,,
2.10452791,41.41237885,,,,,,,,,,,,,,,,
2.10452791,41.41237885,,,,,,,,,,,,,,,,
2.16354847,41.40511361,,,,,,,,,,,,,,,,
2.16354847,41.40511361,,,,,,,,,,,,,,,,
2.12810056,41.38237511,,,,,,,,,,,,,,,,
2.12810056,41.38237511,,,,,,,,,,,,,,,,
2.12810056,41.38237511,,,,,,,,,,,,,,,,
2.14385929,41.38054357,,,,,,,,,,,,,,,,
2.14385929,41.38054357,,,,,,,,,,,,,,,,
2.17627906,41.39011781,,,,,,,,,,,,,,,,
2.17627906,41.39011781,,,,,,,,,,,,,,,,
2.17627906,41.39011781,,,,,,,,,,,,,,,,
2.16561043,41.35968923,,,,,,,,,,,,,,,,
2.16561043,41.35968923,,,,,,,,,,,,,,,,
2.13303184,41.39454129,,,,,,,,,,,,,,,,
2.13303184,41.39454129,,,,,,,,,,,,,,,,
2.20705927,41.41477796,,,,,,,,,,,,,,,,
2.20705927,41.41477796,,,,,,,,,,,,,,,,
2.11458035,41.40141496,,,,,,,,,,,,,,,,
2.11458035,41.40141496,,,,,,,,,,,,,,,,
2.15023793,41.39123463,,,,,,,,,,,,,,,,
2.15023793,41.39123463,,,,,,,,,,,,,,,,
2.15200832,41.3775275,,,,,,,,,,,,,,,,
2.15200832,41.3775275,,,,,,,,,,,,,,,,
2.17893943,41.44142195,,,,,,,,,,,,,,,,
2.1720366,41.39753948,,,,,,,,,,,,,,,,
2.1720366,41.39753948,,,,,,,,,,,,,,,,
2.15250678,41.43744914,,,,,,,,,,,,,,,,
2.15250678,41.43744914,,,,,,,,,,,,,,,,
2.12275881,41.38600022,,,,,,,,,,,,,,,,
2.12275881,41.38600022,,,,,,,,,,,,,,,,
2.14281921,41.38847141,,,,,,,,,,,,,,,,
2.14281921,41.38847141,,,,,,,,,,,,,,,,
2.10860088,41.38400465,,,,,,,,,,,,,,,,
2.10860088,41.38400465,,,,,,,,,,,,,,,,
2.13629766,41.36489771,,,,,,,,,,,,,,,,
2.13629766,41.36489771,,,,,,,,,,,,,,,,
2.20704963,41.39550093,,,,,,,,,,,,,,,,
2.11206426,41.38444757,,,,,,,,,,,,,,,,
2.11206426,41.38444757,,,,,,,,,,,,,,,,
2.18326117,41.42297197,,,,,,,,,,,,,,,,
2.13819806,41.39154815,,,,,,,,,,,,,,,,
2.13819806,41.39154815,,,,,,,,,,,,,,,,
2.1231047,41.38652897,,,,,,,,,,,,,,,,
2.1231047,41.38652897,,,,,,,,,,,,,,,,
2.14270322,41.35284163,,,,,,,,,,,,,,,,
2.19734821,41.41275413,,,,,,,,,,,,,,,,
2.19734821,41.41275413,,,,,,,,,,,,,,,,
2.20019448,41.42525695,,,,,,,,,,,,,,,,
2.20019448,41.42525695,,,,,,,,,,,,,,,,
2.21580215,41.4086497,,,,,,,,,,,,,,,,
2.21580215,41.4086497,,,,,,,,,,,,,,,,
2.21580215,41.4086497,,,,,,,,,,,,,,,,
2.21580215,41.4086497,,,,,,,,,,,,,,,,
2.21580215,41.4086497,,,,,,,,,,,,,,,,
2.21580215,41.4086497,,,,,,,,,,,,,,,,
2.17256346,41.38919651,,,,,,,,,,,,,,,,
2.17256346,41.38919651,,,,,,,,,,,,,,,,
2.15663612,41.42445049,,,,,,,,,,,,,,,,
2.15663612,41.42445049,,,,,,,,,,,,,,,,
2.15501513,41.43059812,,,,,,,,,,,,,,,,
2.15501513,41.43059812,,,,,,,,,,,,,,,,
2.15501513,41.43059812,,,,,,,,,,,,,,,,
2.15501513,41.43059812,,,,,,,,,,,,,,,,
2.13085949,41.38417294,,,,,,,,,,,,,,,,
2.13085949,41.38417294,,,,,,,,,,,,,,,,
2.13085949,41.38417294,,,,,,,,,,,,,,,,
2.13999366,41.38809451,,,,,,,,,,,,,,,,
2.13999366,41.38809451,,,,,,,,,,,,,,,,
2.14377533,41.38137062,,,,,,,,,,,,,,,,
2.14377533,41.38137062,,,,,,,,,,,,,,,,
2.16753477,41.38919895,,,,,,,,,,,,,,,,
2.16753477,41.38919895,,,,,,,,,,,,,,,,
2.19070535,41.41337645,,,,,,,,,,,,,,,,
2.19070535,41.41337645,,,,,,,,,,,,,,,,
2.14951516,41.42062565,,,,,,,,,,,,,,,,
2.14951516,41.42062565,,,,,,,,,,,,,,,,
2.14951516,41.42062565,,,,,,,,,,,,,,,,
2.12045191,41.33942356,,,,,,,,,,,,,,,,
2.12045191,41.33942356,,,,,,,,,,,,,,,,
2.14843792,41.40260111,,,,,,,,,,,,,,,,
2.14843792,41.40260111,,,,,,,,,,,,,,,,
2.15555371,41.44014978,,,,,,,,,,,,,,,,
2.15555371,41.44014978,,,,,,,,,,,,,,,,
2.16823396,41.3710385,,,,,,,,,,,,,,,,
2.16823396,41.3710385,,,,,,,,,,,,,,,,
2.17615655,41.40634779,,,,,,,,,,,,,,,,
2.17615655,41.40634779,,,,,,,,,,,,,,,,
2.17437112,41.39951277,,,,,,,,,,,,,,,,
2.17437112,41.39951277,,,,,,,,,,,,,,,,
2.16935002,41.4098452,,,,,,,,,,,,,,,,
2.16935002,41.4098452,,,,,,,,,,,,,,,,
2.15759721,41.42527692,,,,,,,,,,,,,,,,
2.15759721,41.42527692,,,,,,,,,,,,,,,,
2.20848382,41.43696434,,,,,,,,,,,,,,,,
2.20848382,41.43696434,,,,,,,,,,,,,,,,
2.17393094,41.43820168,,,,,,,,,,,,,,,,
2.17393094,41.43820168,,,,,,,,,,,,,,,,
2.13138195,41.38889965,,,,,,,,,,,,,,,,
2.13138195,41.38889965,,,,,,,,,,,,,,,,
2.13138195,41.38889965,,,,,,,,,,,,,,,,
2.15101487,41.3730327,,,,,,,,,,,,,,,,
2.15101487,41.3730327,,,,,,,,,,,,,,,,
2.17440171,41.43138449,,,,,,,,,,,,,,,,
2.17440171,41.43138449,,,,,,,,,,,,,,,,
2.13813605,41.3860218,,,,,,,,,,,,,,,,
2.13813605,41.3860218,,,,,,,,,,,,,,,,
2.13980227,41.41949998,,,,,,,,,,,,,,,,
2.13980227,41.41949998,,,,,,,,,,,,,,,,
2.13980227,41.41949998,,,,,,,,,,,,,,,,
2.19389712,41.4084718,,,,,,,,,,,,,,,,
2.19389712,41.4084718,,,,,,,,,,,,,,,,
2.19389712,41.4084718,,,,,,,,,,,,,,,,
2.14827543,41.38136938,,,,,,,,,,,,,,,,
2.14827543,41.38136938,,,,,,,,,,,,,,,,
2.19268379,41.39738442,,,,,,,,,,,,,,,,
2.19268379,41.39738442,,,,,,,,,,,,,,,,
2.19268379,41.39738442,,,,,,,,,,,,,,,,
2.16650231,41.39359175,,,,,,,,,,,,,,,,
2.16650231,41.39359175,,,,,,,,,,,,,,,,
2.10731727,41.38167976,,,,,,,,,,,,,,,,
2.10731727,41.38167976,,,,,,,,,,,,,,,,
2.13947451,41.38360011,,,,,,,,,,,,,,,,
2.13947451,41.38360011,,,,,,,,,,,,,,,,
2.14552992,41.37916123,,,,,,,,,,,,,,,,
2.14552992,41.37916123,,,,,,,,,,,,,,,,
2.15101487,41.3730327,,,,,,,,,,,,,,,,
2.15101487,41.3730327,,,,,,,,,,,,,,,,
2.18780149,41.43093258,,,,,,,,,,,,,,,,
2.18780149,41.43093258,,,,,,,,,,,,,,,,
2.12607488,41.41031918,,,,,,,,,,,,,,,,
2.12607488,41.41031918,,,,,,,,,,,,,,,,
2.17680695,41.39392453,,,,,,,,,,,,,,,,
2.17680695,41.39392453,,,,,,,,,,,,,,,,
2.155333,41.38683135,,,,,,,,,,,,,,,,
2.155333,41.38683135,,,,,,,,,,,,,,,,
2.20839791,41.41956618,,,,,,,,,,,,,,,,
2.20839791,41.41956618,,,,,,,,,,,,,,,,
2.1243975,41.40920178,,,,,,,,,,,,,,,,
2.1243975,41.40920178,,,,,,,,,,,,,,,,
2.1243975,41.40920178,,,,,,,,,,,,,,,,
2.1103095,41.41599764,,,,,,,,,,,,,,,,
2.1103095,41.41599764,,,,,,,,,,,,,,,,
2.16454271,41.38512543,,,,,,,,,,,,,,,,
2.16454271,41.38512543,,,,,,,,,,,,,,,,
2.1535317,41.43427142,,,,,,,,,,,,,,,,
2.1535317,41.43427142,,,,,,,,,,,,,,,,
